,Acquisition Amount,Acquisition Date,Acquisition Method,Address,Asbestos Survey RFP Group,BTF Recommendation,Bid Price Contractor Amount,Case GTJ Photo Link,Current Status,Current Status Date,Demo Contractor,Demo Contractor Proceed Date,Demo RFP Group,Foreclosure Year,Grant Program,Knock Down Date,NTP Batch,NTP Date,Occupancy Model Last Update,Occupancy Model Probability,Parcel ID,Photo URL,Pipeline,Planned Knock Down Date,Program,Property Ownership,Sold - Auction,Sold - Direct Sale,Sold - Side Lot,Sold Date,Util Cut Status
77,,2014-05-09,Transfer-MLB,6895 Clayton,10132014A,Structure Removal,29154.0,http://www.gtjadmin.com/view_assets.asp?id=1894242,For Sale,2016-03-30,"Adamo Group, Inc.",,11A,2011,a07j0000003iIyrAAE,2015-02-11,HHF1 NTP 15,2014-09-26,,,18001671.,https://wdwot.s3.amazonaws.com/blexts/000/013/921/blext20131206-13247-1ifyai6.jpg,Side Lot,2015-01-29,Side Lot,DLBA Owned,False,False,False,,Double Cut
78,,2014-07-28,Transfer-MLB,17135 Fenmore,07232014A,Structure Removal,12941.05,http://www.gtjadmin.com/view_assets.asp?id=1892120,Demolished,2015-03-15,Homrich,,Unit Price 4.1,,a07j0000003iIyrAAE,2014-08-27,HHF1 NTP 10,2014-06-30,,,22072678.,https://wdwot.s3.amazonaws.com/blexts/000/013/926/blext20131206-17307-rca24r.jpg,HHF Demo,2014-08-27,HHF Demo,DLBA Owned,False,False,False,,Double Cut
79,,2014-07-10,Transfer-City PDD,17134 Fenmore,07232014A,Structure Removal,13800.35,http://www.gtjadmin.com/view_assets.asp?id=1891877,Sales Review,2016-03-30,Homrich,,Unit Price 4.1,2012,a07j0000003iIyrAAE,2014-08-27,HHF1 NTP 10,2014-06-30,,,22072282-4,https://wdwot.s3.amazonaws.com/blexts/000/013/927/blext20131206-17307-n13lh8.jpg,Side Lot,2014-08-27,Side Lot,DLBA Owned,False,False,False,,Double Cut
80,,2014-01-23,Transfer-WCT,6837 Clayton,,Further Analysis,0.0,http://www.gtjadmin.com/view_assets.asp?id=2137849,Sales Review,2017-03-16,,,,2013,,,,,2017-03-15,5.04159017374991,18001661.,https://wdwot.s3.amazonaws.com/blexts/000/008/837/blext20131205-23327-5k3w5y.jpg,Own It Now,,Own It Now,DLBA Owned,False,False,False,,No Cuts Confirmed
81,,2014-12-02,Transfer-MLB,556 Englewood,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,03002897.,https://wdwot.s3.amazonaws.com/blexts/000/008/844/blext20131205-23327-21ufzj.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
82,,2014-12-04,Transfer-City PDD,17126 Asbury Park,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,22061453.,https://wdwot.s3.amazonaws.com/blexts/000/008/862/blext20131205-1663-jk3f4y.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
83,,2014-12-02,Transfer-MLB,17141 Asbury Park,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,22061876.,https://wdwot.s3.amazonaws.com/blexts/000/008/866/blext20131205-1663-1wkmky7.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
84,,2014-12-04,Transfer-City PDD,560 Englewood,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,03002896.,https://wdwot.s3.amazonaws.com/blexts/000/008/871/blext20131205-23327-1iktp1f.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
85,,2016-01-15,Transfer-WCT,17145 Asbury Park,,,0.0,http://www.gtjadmin.com/view_assets.asp?id=2086893,Sales Review,2016-03-31,,,,,,,,,2017-03-15,14.3120027430898,22061874.,https://wdwot.s3.amazonaws.com/blexts/000/565/999/adbd41a2e56615b7.jpg?t=1460433786,Own It Now,,Own It Now,DLBA Owned,False,False,False,,No Cuts Confirmed
86,,2014-07-10,Transfer-City PDD,1677 Monterey,3.29.2016C,Structure Removal,0.0,http://gtjadmin.com/view_assets.asp?id=2067166,Demo Contracted,2016-07-13,Rickman Enterprise Group,,6.22.2016I,2007,a07j000000EHcY6AAL,,HHF4 NTP 3,2016-03-21,2017-03-15,14.3120027430898,06003296.,https://wdwot.s3.amazonaws.com/blexts/000/560/405/a51048ebda6700cc.jpg?t=1456981348,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,Double Cut
87,,2017-01-13,Transfer-WCT,17144 Asbury Park,,Further Analysis,0.0,http://www.gtjadmin.com/view_assets.asp?id=2165230,Sales Review,2017-02-03,,,,2012,,,,,2017-03-15,14.3120027430898,22061456-7,https://wdwot.s3.amazonaws.com/blexts/000/008/886/blext20131205-1663-17f1cu2.jpg,Own It Now,,Own It Now,DLBA Owned,False,False,False,,No Cuts Confirmed
88,,2015-01-06,Transfer-WCT,5010 Lafontaine,,,0.0,http://gtjadmin.com/view_assets.asp?id=2082950,,2016-05-15,,,,2014,,,,,2017-03-15,100.0,21078583.,https://wdwot.s3.amazonaws.com/blexts/000/656/360/a1aca76882cb92a5.jpg?t=1473998959,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
89,,2016-01-15,Transfer-WCT,17147 Asbury Park,,,0.0,http://www.gtjadmin.com/view_assets.asp?id=2086892,Sales Review,2016-11-29,,,,,,,,,2017-03-15,59.114413872798,22061873.,https://wdwot.s3.amazonaws.com/blexts/000/565/997/6831b5bb69e2771e.jpg?t=1460433786,Buy Back,,Buy Back,DLBA Owned,False,False,False,,No Cuts Confirmed
90,,2014-07-10,Transfer-City PDD,17161 Asbury Park,07232014A,Structure Removal,13874.3,http://www.gtjadmin.com/view_assets.asp?id=1891778,For Sale,2016-03-30,Homrich,,Unit Price 4.1,2010,a07j0000003iIyrAAE,2014-08-23,HHF1 NTP 10,2014-06-30,,,22061871.,https://wdwot.s3.amazonaws.com/blexts/000/008/919/blext20131205-1663-zgch24.jpg,Side Lot,2014-08-22,Side Lot,DLBA Owned,False,False,False,,Double Cut
91,,2016-01-15,Transfer-WCT,19701 Ward,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,22025069.,https://wdwot.s3.amazonaws.com/blexts/000/666/341/9b2a30f647e2127e.jpg?t=1475554259,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
92,,2017-01-13,Transfer-WCT,17176 Asbury Park,,Further Analysis,0.0,http://www.gtjadmin.com/view_assets.asp?id=2165231,Sales Review,2017-02-03,,,,2011,,,,,2017-03-15,21.6603211062418,22061464-5,https://wdwot.s3.amazonaws.com/blexts/000/008/935/blext20131205-1663-bkirsh.jpg,Own It Now,,Own It Now,DLBA Owned,False,False,False,,No Cuts Confirmed
93,,2016-01-14,Transfer-City PDD,1669 Monterey,,,0.0,,For Sale,2016-11-21,,,,,,,,,,,06003295.,https://wdwot.s3.amazonaws.com/blexts/000/008/938/blext20131205-23327-12doguz.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
94,5791.04,2014-08-07,Transfer-WCT,5036 Lafontaine,09252014B,Structure Removal,6493.0,,,2016-03-30,"Adamo Group, Inc.",,11A,2014,a07j0000003iIyrAAE,2015-05-20,HHF1 NTP 14,2014-09-19,,,21078586.,https://wdwot.s3.amazonaws.com/blexts/000/656/365/66cd1380a1becfcc.jpg?t=1473998961,,2015-01-16,Side Lot,Formerly DLBA Owned,False,False,True,2016-02-08,Double Cut
95,,2014-03-04,Transfer-City PDD,592 Englewood,05042014B,Structure Removal,11300.0,http://www.gtjadmin.com/view_assets.asp?id=1873928,For Sale,2016-03-30,Blue Star,,6M,2012,a07j0000003iIyrAAE,2014-08-27,HHF1 NTP 4,,,,03002891.,https://wdwot.s3.amazonaws.com/blexts/000/613/521/776700126e40d52f.jpg?t=1468296498,Side Lot,2014-08-27,Side Lot,DLBA Owned,False,False,False,,Double Cut
96,,2014-01-23,Transfer-WCT,1663 Monterey,,Further Analysis,0.0,http://gtjadmin.com/view_assets.asp?id=2067167,,2016-03-03,,,,2013,,,,,2017-03-15,14.3120027430898,06003294.,https://wdwot.s3.amazonaws.com/blexts/000/560/407/0583b64c02c72c80.jpg?t=1456981348,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
97,,2014-07-10,Transfer-City PDD,1626 Monterey,,Structure Removal,0.0,,Demo Awaiting Funding,2016-03-28,,,,2012,,,,,2017-03-15,14.3120027430898,06003310.,https://wdwot.s3.amazonaws.com/blexts/000/008/969/blext20131206-32097-8ctfk8.jpg,Non-HHF Demo,,Non-HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
98,,2014-12-02,Transfer-MLB,598 Englewood,,Community Input,0.0,,For Sale,2016-11-21,,,,,,,,,,,03002890.,https://wdwot.s3.amazonaws.com/blexts/000/008/970/blext20131205-23327-cxu7jx.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
99,,2014-05-09,Transfer-MLB,17200 Asbury Park,,Structure Removal,0.0,http://www.gtjadmin.com/view_assets.asp?id=1937605,Demo Review,2017-02-15,,,,2011,,,,,2017-03-15,14.3120027430898,22061470-1,https://wdwot.s3.amazonaws.com/blexts/000/008/975/blext20131205-1663-tyjvoz.jpg,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
100,,2015-01-06,Transfer-WCT,13075 Maiden,,Further Analysis,0.0,http://gtjadmin.com/view_assets.asp?id=2101831,Demo Review,2016-05-26,,,,2014,,,,,2017-03-15,14.3120027430898,21006698.,https://wdwot.s3.amazonaws.com/blexts/000/166/890/blext.jpg,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
101,,2014-12-02,Transfer-MLB,3601 Livernois,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,18007096.,https://wdwot.s3.amazonaws.com/blexts/000/008/978/blext20131205-1663-1s2meu0.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
102,,2016-01-13,Transfer-WCT,1657 Monterey,,,0.0,,For Sale,2016-11-21,,,,,,,,,,,06003293.,https://wdwot.s3.amazonaws.com/blexts/000/008/981/blext20131209-17213-uri6o.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
103,,2014-12-04,Transfer-City PDD,17215 Asbury Park,,Community Input,0.0,,For Sale,2016-03-30,,,,2006,,,,,,,22061863.,https://wdwot.s3.amazonaws.com/blexts/000/009/003/blext20131205-1663-1pxfyuw.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
104,,2017-01-13,Transfer-WCT,19350 Steel,,,0.0,,,2017-02-23,,,,2013,,,,,,,22022559.,https://wdwot.s3.amazonaws.com/blexts/000/664/941/464cc5e5ac5488cf.jpg?t=1475294944,,,Side Lot,Formerly DLBA Owned,False,False,False,2017-02-23,No Cuts Confirmed
105,,2014-12-02,Transfer-MLB,17209 Asbury Park,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,22061864.,https://wdwot.s3.amazonaws.com/blexts/000/009/018/blext20131205-1663-10r05wr.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
106,,2014-12-04,Transfer-City PDD,356 Englewood,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,01003511.,https://wdwot.s3.amazonaws.com/blexts/000/009/021/blext20131205-23327-zvck3d.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
107,,2014-12-04,Transfer-City PDD,348 Englewood,,,0.0,,,2016-12-06,,,,2005,,,,,,,01003512.,https://wdwot.s3.amazonaws.com/blexts/000/009/044/blext20131205-23327-yi9myx.jpg,,,Side Lot,Formerly DLBA Owned,False,False,False,2016-12-06,No Cuts Confirmed
108,,2016-01-15,Transfer-WCT,17143 Fenmore,,,0.0,http://www.gtjadmin.com/view_assets.asp?id=2096506,,2016-06-01,,,,,,,,,2017-03-15,59.114413872798,22072677.,https://wdwot.s3.amazonaws.com/blexts/000/013/960/blext20131206-17307-1iuyhjm.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
109,,2015-01-06,Transfer-WCT,291 Westminster,,,0.0,,Vacant Land,2016-07-26,,,,2014,,,,,,,01003157.,https://wdwot.s3.amazonaws.com/blexts/000/013/973/blext20131206-17307-sbxigb.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
110,,2017-01-13,Transfer-WCT,9519 Sanilac,3.29.2016A,Structure Removal,11800.0,http://www.gtjadmin.com/view_assets.asp?id=2075023,Demolished,2016-10-14,Blue Star,2016-05-25,4.28.2016F,2012,a07j000000BbILwAAN,2016-07-22,HHF4 NTP 1,2016-03-08,,,21068651.,https://wdwot.s3.amazonaws.com/blexts/000/683/419/3cdfa602fe16c94a.jpg?t=1478146137,HHF Demo,2016-07-22,HHF Demo,DLBA Owned,False,False,False,,Double Cut
111,,2017-01-13,Transfer-WCT,1450 Cavalry,,,0.0,,,2017-03-23,,,,2013,,,,,,,16015069.,https://wdwot.s3.amazonaws.com/blexts/000/013/983/blext20131206-13247-19nnjh9.jpg,,,Side Lot,Formerly DLBA Owned,False,False,False,2017-03-23,No Cuts Confirmed
112,,2014-12-02,Transfer-MLB,13515 Buffalo,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,13015024.,https://wdwot.s3.amazonaws.com/blexts/000/309/284/blext.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
113,,2015-06-16,Transfer-City PDD,11315 Yellowstone,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,14012703.,https://wdwot.s3.amazonaws.com/blexts/000/403/609/blext.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
114,,2015-01-06,Transfer-WCT,9535 Sanilac,,,0.0,,For Sale,2016-03-30,,,,2014,,,,,,,21068649.,https://wdwot.s3.amazonaws.com/blexts/000/683/424/4283e2060662fc69.jpg?t=1478146138,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
115,,2016-01-15,Transfer-WCT,17171 Fenmore,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,22072673.,https://wdwot.s3.amazonaws.com/blexts/000/014/087/blext20131206-17307-1pgut13.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
116,,2014-12-04,Transfer-City PDD,221 Westminster,,,0.0,,For Sale,2016-03-30,,,,2006,,,,,,,01003150.,https://wdwot.s3.amazonaws.com/blexts/000/572/529/110662db20910426.jpg?t=1463198756,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
117,,2017-01-13,Transfer-WCT,19149 Hubbell,,Structure Removal,0.0,http://www.gtjadmin.com/view_assets.asp?id=2164747,Demo Review,2017-02-03,,,,2013,,,,,2017-03-15,14.3120027430898,22039730.,https://wdwot.s3.amazonaws.com/blexts/000/014/130/blext20131206-17307-1ptr90x.jpg,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
118,,2016-02-04,Donation-NAP,9550 Sanilac,,,0.0,http://www.gtjadmin.com/view_assets.asp?id=2136357,Sales Review,2016-11-09,,,,,,,,,2017-03-15,14.3120027430898,21068624.,https://wdwot.s3.amazonaws.com/blexts/000/683/362/902baca50a63ec7b.jpg?t=1478146128,Own It Now,,Own It Now,DLBA Owned,False,False,False,,No Cuts Confirmed
119,,2015-06-16,Transfer-City PDD,1014 Holbrook,,,0.0,,Intake Review,2017-03-17,,,,,,,,,,,05002978.,https://wdwot.s3.amazonaws.com/blexts/000/014/139/blext20131206-32097-1dctnhi.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
120,,2014-07-28,Transfer-MLB,12554 Racine,,Structure Removal,0.0,,Demo Awaiting Funding,2016-03-28,,,,,,,,,2017-03-15,59.114413872798,21033545.,https://wdwot.s3.amazonaws.com/blexts/000/166/888/blext.jpg,Non-HHF Demo,,Non-HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
121,,2015-06-16,Transfer-City PDD,1000 Holbrook,,,0.0,,Intake Review,2017-03-17,,,,,,,,,,,05002980.,https://wdwot.s3.amazonaws.com/blexts/000/014/161/blext20131206-32097-9924jg.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
122,,2015-06-16,Transfer-City PDD,1008 Holbrook,,,0.0,,Intake Review,2017-03-17,,,,,,,,,,,05002979.,https://wdwot.s3.amazonaws.com/blexts/000/014/180/blext20131206-32097-86erxn.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
123,,2015-06-16,Transfer-City PDD,1020 Holbrook,,Community Input,0.0,,Intake Review,2017-03-17,,,,,,,,,,,05002977.,https://wdwot.s3.amazonaws.com/blexts/000/014/207/blext20131206-32097-1laf1bj.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
124,,2015-06-16,Transfer-City PDD,7520 Varjo,,,0.0,,,2016-03-30,,,,2008,,,,,,,15004165.,https://wdwot.s3.amazonaws.com/blexts/000/147/376/blext.jpg,,,Side Lot,Formerly DLBA Owned,False,False,True,2015-07-25,No Cuts Confirmed
125,,2014-12-04,Transfer-City PDD,703 Ashland,,Community Input,0.0,,For Sale,2016-03-30,,,,,,,,,,,21062487.,https://wdwot.s3.amazonaws.com/blexts/000/009/098/blext20131205-1663-1nba137.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
126,,2014-01-23,Transfer-WCT,12214 Woodrow Wilson,,,0.0,,Intake Review,2015-03-18,,,,2013,,,,,,,06006175.,https://wdwot.s3.amazonaws.com/blexts/000/009/115/blext20131205-23327-wf2mre.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
127,,2017-01-13,Transfer-WCT,324 Englewood,,Structure Removal,0.0,http://www.gtjadmin.com/view_assets.asp?id=2162942,Demo Review,2016-04-22,,,,2011,,,,,2017-03-15,14.3120027430898,01003515.,https://wdwot.s3.amazonaws.com/blexts/000/666/131/c77c9166d9345b16.jpg?t=1475554217,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,Double Cut
128,,2016-01-13,Transfer-WCT,1558 Richton,,,0.0,,,2016-08-25,,,,,,,,,,,06003367.,https://wdwot.s3.amazonaws.com/blexts/000/009/127/blext20131205-1663-1oy5ydi.jpg,,,Community Partner,Formerly DLBA Owned,False,True,False,2016-08-25,No Cuts Confirmed
129,,2014-01-23,Transfer-WCT,681 Ashland,02272014C,Structure Removal,5750.0,http://www.gtjadmin.com/view_assets.asp?id=1871578,Sold,2016-07-14,Homrich,,2b.2014,2013,a07j0000003iIyrAAE,2014-06-24,HHF1 NTP 1,2014-04-14,,,21062491.,,Side Lot,2014-06-23,Side Lot,DLBA Owned,False,True,False,2016-07-14,Double Cut
130,,2014-12-02,Transfer-MLB,1574 Richton,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,06003363.,https://wdwot.s3.amazonaws.com/blexts/000/009/169/blext20131205-23327-1tepfcx.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
131,,2014-12-04,Transfer-City PDD,308 Englewood,,Community Input,0.0,,,2016-07-07,,,,2009,,,,,,,01003518.,https://wdwot.s3.amazonaws.com/blexts/000/009/186/blext20131205-23327-1pwsgyl.jpg,,,Side Lot,Formerly DLBA Owned,False,False,False,2016-07-07,No Cuts Confirmed
132,,2014-12-04,Transfer-City PDD,302 Englewood,,,0.0,,For Sale,2016-11-21,,,,,,,,,,,01003519.,https://wdwot.s3.amazonaws.com/blexts/000/009/193/blext20131205-23327-7o69zn.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
133,,2015-02-25,Transfer-MLB,1566 Richton,,,0.0,,,2016-08-25,,,,2011,,,,,,,06003365.,https://wdwot.s3.amazonaws.com/blexts/000/009/198/blext20131205-23327-3p1oi.jpg,,,Community Partner,Formerly DLBA Owned,False,True,False,2016-09-08,No Cuts Confirmed
134,,2015-02-25,Transfer-MLB,1562 Richton,,,0.0,,,2016-08-25,,,,,,,,,,,06003366.,https://wdwot.s3.amazonaws.com/blexts/000/009/207/blext20131205-23327-kv0ohd.jpg,,,Community Partner,Formerly DLBA Owned,False,True,False,2016-09-08,No Cuts Confirmed
135,,2014-03-04,Transfer-City PDD,665 Ashland,04222014F,Structure Removal,8948.6,http://www.gtjadmin.com/view_assets.asp?id=1873800,For Sale,2016-03-30,Able Demolition,,6a,2009,a07j0000003iIyrAAE,2014-08-11,HHF1 NTP 3,2014-05-14,,,21062494.,,Side Lot,2014-08-11,Side Lot,DLBA Owned,False,False,False,,Double Cut
136,,2016-04-01,Purchase-We Buy It,272 Englewood,,Structure Removal,0.0,http://gtjadmin.com/view_assets.asp?id=2108343,Demo Pipeline,2017-03-03,,,,2011,,,HHF5 NTP 1,2017-03-21,2017-03-15,14.3120027430898,01003524.,https://wdwot.s3.amazonaws.com/blexts/000/666/126/a51e3ae2414f65b5.jpg?t=1475554216,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,Double Cut
137,,2014-12-04,Transfer-City PDD,254 Englewood,,,0.0,,,2016-03-30,,,,,,,,,,,01003527.,https://wdwot.s3.amazonaws.com/blexts/000/009/247/blext20131205-23327-ma2y86.jpg,,,Side Lot,Formerly DLBA Owned,False,False,True,2015-02-20,No Cuts Confirmed
138,,2014-12-04,Transfer-City PDD,659 Ashland,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,21062495.,https://wdwot.s3.amazonaws.com/blexts/000/009/244/blext20131205-1663-fay03v.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
139,,2014-12-02,Transfer-MLB,16836 Fenmore,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,22072274.,https://wdwot.s3.amazonaws.com/blexts/000/683/500/f77ec4e94c3b3c73.jpg?t=1478146152,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
140,,2014-12-04,Transfer-City PDD,236 Englewood,,,0.0,,,2017-02-15,,,,,,,,,,,01003530.,https://wdwot.s3.amazonaws.com/blexts/000/009/285/blext20131205-19787-1st8wo9.jpg,,,Side Lot,Formerly DLBA Owned,False,False,False,2017-02-15,No Cuts Confirmed
141,,2016-07-05,Donation-Bank,6210 Farmbrook,,,0.0,http://gtjadmin.com/view_assets.asp?id=2065104,Sold,2016-11-29,,,,,,,,,2017-03-15,64.7466363219881,21078068.,https://wdwot.s3.amazonaws.com/blexts/000/009/288/blext20131205-1663-17wvj1a.jpg,Auction,,Auction,DLBA Owned,True,False,False,,No Cuts Confirmed
142,,2014-12-04,Transfer-City PDD,224 Englewood,,,0.0,,For Sale,2016-03-30,,,,2006,,,,,,,01003532.,https://wdwot.s3.amazonaws.com/blexts/000/009/303/blext20131205-19787-1y3pm45.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
143,,2016-01-13,Transfer-WCT,220 Englewood,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,01003533.,https://wdwot.s3.amazonaws.com/blexts/000/613/352/5c358fe0d0fdd74d.jpg?t=1468296464,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
144,,2017-01-13,Transfer-WCT,9567 Sanilac,,Structure Removal,0.0,,Demo Pipeline,2017-03-03,,,,2012,,,HHF5 NTP 1,2017-03-21,2017-03-15,14.3120027430898,21068645.,https://wdwot.s3.amazonaws.com/blexts/000/683/449/d0f50eb21ad9620b.jpg?t=1478146143,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
145,,2015-06-16,Transfer-City PDD,1030 Holbrook,,,0.0,,Intake Review,2017-03-17,,,,,,,,,,,05002976.,https://wdwot.s3.amazonaws.com/blexts/000/014/238/blext20131206-32097-7pf1q6.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
146,,2014-12-04,Transfer-City PDD,17201 Fenmore,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,22072670.,https://wdwot.s3.amazonaws.com/blexts/000/014/239/blext20131206-17307-1k9y7uh.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
147,,2014-12-04,Transfer-City PDD,17211 Fenmore,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,22072669.,https://wdwot.s3.amazonaws.com/blexts/000/014/263/blext20131206-17307-1gov95j.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
148,,2014-01-23,Transfer-WCT,1042 Holbrook,,Structure Removal,0.0,,Sales Review,2016-12-08,,,,2013,,,,,,,05002974.,https://wdwot.s3.amazonaws.com/blexts/000/675/635/07d9bd6b2b67c00e.jpg?t=1476850273,Economic Development,,Economic Development,DLBA Owned,False,False,False,,Double Cut
149,,2014-12-04,Transfer-City PDD,17215 Fenmore,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,22072668.,https://wdwot.s3.amazonaws.com/blexts/000/014/284/blext20131206-17307-1lx85vb.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
150,,2015-01-06,Transfer-WCT,146 Westminster,,,0.0,,For Sale,2016-03-30,,,,2014,,,,,,,01003125.,https://wdwot.s3.amazonaws.com/blexts/000/014/301/blext20131206-32097-1qcidvd.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
151,,2014-12-02,Transfer-MLB,17216 Fenmore,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,22072293-301,https://wdwot.s3.amazonaws.com/blexts/000/014/309/blext20131206-17307-1etrjbo.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
152,,2016-01-15,Transfer-WCT,4885 Radnor,,,0.0,,Vacant Land,2016-07-26,,,,2006,,,,,,,21078440.,https://wdwot.s3.amazonaws.com/blexts/000/014/315/blext20131206-17307-1ot63vw.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
153,,2014-12-04,Transfer-City PDD,136 Westminster,,,0.0,,Vacant Land,2016-07-26,,,,2009,,,,,,,01003126.,https://wdwot.s3.amazonaws.com/blexts/000/014/329/blext20131209-17017-rgd2yq.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
